image_id,image_file,pts_file,dataset_type,train_type,face_rect_x1,face_rect_y1,face_rect_x2,face_rect_y2,landmarks_in_bbox
1522875567_1,1522875567_1.jpg,1522875567_1.pts,300W,train,73.0,694.0,587.0,180.0,68.0
1525046335_1,1525046335_1.jpg,1525046335_1.pts,300W,train,779.0,2109.0,2619.0,267.0,68.0
1525918600_1,1525918600_1.jpg,1525918600_1.pts,300W,train,1123.0,3036.0,3772.0,387.0,68.0
1527094652_1,1527094652_1.jpg,1527094652_1.pts,300W,train,251.0,694.0,765.0,180.0,68.0
1528184869_1,1528184869_1.jpg,1528184869_1.pts,300W,train,15.0,1810.0,2223.0,-644.0,68.0
1529613122_1,1529613122_1.jpg,1529613122_1.pts,300W,train,174.0,876.0,790.0,260.0,68.0
153057847_1,153057847_1.jpg,153057847_1.pts,300W,train,-69.0,623.0,444.0,109.0,68.0
1541108261_1,1541108261_1.jpg,1541108261_1.pts,300W,train,4.0,1016.0,892.0,128.0,68.0
1543376624_1,1543376624_1.jpg,1543376624_1.pts,300W,train,435.0,2076.0,1969.0,542.0,68.0
15451707_1,15451707_1.jpg,15451707_1.pts,300W,train,88.0,833.0,704.0,217.0,68.0
154598717_1,154598717_1.jpg,154598717_1.pts,300W,train,-47.0,640.0,691.0,-98.0,68.0
154598718_1,154598718_1.jpg,154598718_1.pts,300W,train,-39.0,533.0,576.0,-82.0,68.0
155093594_1,155093594_1.jpg,155093594_1.pts,300W,train,180.0,658.0,694.0,144.0,68.0
155271502_1,155271502_1.jpg,155271502_1.pts,300W,train,209.0,795.0,948.0,55.0,68.0
1553164891_1,1553164891_1.jpg,1553164891_1.pts,300W,train,4.0,1201.0,892.0,313.0,68.0
155338254_1,155338254_1.jpg,155338254_1.pts,300W,train,-69.0,587.0,444.0,73.0,68.0
155393981_1,155393981_1.jpg,155393981_1.pts,300W,train,243.0,2761.0,3423.0,-418.0,68.0
1563845683_1,1563845683_1.jpg,1563845683_1.pts,300W,train,363.0,1051.0,1102.0,312.0,68.0
1563845683_2,1563845683_2.jpg,1563845683_2.pts,300W,train,260.0,949.0,999.0,209.0,68.0
156474078_2,156474078_2.jpg,156474078_2.pts,300W,train,145.0,545.0,441.0,248.0,68.0
1571181976_1,1571181976_1.jpg,1571181976_1.pts,300W,train,629.0,1818.0,1907.0,541.0,68.0
1571340973_1,1571340973_1.jpg,1571340973_1.pts,300W,train,260.0,640.0,999.0,-98.0,68.0
158249995_1,158249995_1.jpg,158249995_1.pts,300W,train,37.0,587.0,551.0,73.0,68.0
1586174785_1,1586174785_1.jpg,1586174785_1.pts,300W,train,169.0,2531.0,2377.0,321.0,68.0
1587030290_1,1587030290_1.jpg,1587030290_1.pts,300W,train,2051.0,578.0,2480.0,150.0,68.0
1589999087_1,1589999087_1.jpg,1589999087_1.pts,300W,train,106.0,1000.0,845.0,261.0,68.0
1593252454_1,1593252454_1.jpg,1593252454_1.pts,300W,train,374.0,954.0,1262.0,66.0,68.0
1599258772_1,1599258772_1.jpg,1599258772_1.pts,300W,train,-58.0,430.0,370.0,1.0,68.0
160529391_1,160529391_1.jpg,160529391_1.pts,300W,train,96.0,1463.0,1374.0,186.0,68.0
160565613_2,160565613_2.jpg,160565613_2.pts,300W,train,80.0,1293.0,1145.0,228.0,68.0
1613734064_1,1613734064_1.jpg,1613734064_1.pts,300W,train,-47.0,604.0,691.0,-215.0,68.0
161795809_1,161795809_1.jpg,161795809_1.pts,300W,train,302.0,747.0,918.0,131.0,68.0
161868885_1,161868885_1.jpg,161868885_1.pts,300W,train,-47.0,604.0,691.0,-215.0,68.0
1620560362_1,1620560362_1.jpg,1620560362_1.pts,300W,train,524.0,1981.0,2364.0,141.0,68.0
1629243_1,1629243_1.jpg,1629243_1.pts,300W,train,60.0,608.0,489.0,179.0,68.0
163480244_1,163480244_1.jpg,163480244_1.pts,300W,train,-164.0,3404.0,2484.0,755.0,68.0
1634816_1,1634816_1.jpg,1634816_1.pts,300W,train,298.0,729.0,654.0,373.0,68.0
1636651575_1,1636651575_1.jpg,1636651575_1.pts,300W,train,387.0,489.0,815.0,61.0,68.0
16422719_1,16422719_1.jpg,16422719_1.pts,300W,train,180.0,694.0,694.0,180.0,68.0
164260909_1,164260909_1.jpg,164260909_1.pts,300W,train,-82.0,747.0,533.0,131.0,68.0
164403300_1,164403300_1.jpg,164403300_1.pts,300W,train,154.0,997.0,1218.0,-66.0,68.0
164866565_1,164866565_1.jpg,164866565_1.pts,300W,train,259.0,876.0,875.0,260.0,68.0
1648807314_1,1648807314_1.jpg,1648807314_1.pts,300W,train,1189.0,679.0,1545.0,323.0,68.0
1648807314_2,1648807314_2.jpg,1648807314_2.pts,300W,train,570.0,704.0,926.0,348.0,68.0
16542667_1,16542667_1.jpg,16542667_1.pts,300W,train,-98.0,897.0,640.0,158.0,68.0
16547388_1,16547388_1.jpg,16547388_1.pts,300W,train,-47.0,1051.0,691.0,312.0,68.0
1657179414_1,1657179414_1.jpg,1657179414_1.pts,300W,train,-69.0,694.0,444.0,180.0,68.0
1657180938_1,1657180938_1.jpg,1657180938_1.pts,300W,train,-217.0,743.0,605.0,4.0,68.0
1657180938_2,1657180938_2.jpg,1657180938_2.pts,300W,train,260.0,1000.0,999.0,261.0,68.0
166033328_1,166033328_1.jpg,166033328_1.pts,300W,train,238.0,578.0,667.0,150.0,68.0
166874039_1,166874039_1.jpg,166874039_1.pts,300W,train,10.0,1969.0,1543.0,436.0,68.0
166874696_1,166874696_1.jpg,166874696_1.pts,300W,train,374.0,1262.0,1262.0,375.0,68.0
1673608778_1,1673608778_1.jpg,1673608778_1.pts,300W,train,755.0,2668.0,3404.0,19.0,68.0
167629013_1,167629013_1.jpg,167629013_1.pts,300W,train,174.0,662.0,790.0,46.0,68.0
167671232_1,167671232_1.jpg,167671232_1.pts,300W,train,-118.0,831.0,769.0,-56.0,68.0
167671345_1,167671345_1.jpg,167671345_1.pts,300W,train,-118.0,892.0,769.0,5.0,68.0
168907806_1,168907806_1.jpg,168907806_1.pts,300W,train,-419.0,2761.0,2761.0,-418.0,68.0
1689766277_1,1689766277_1.jpg,1689766277_1.pts,300W,train,158.0,1051.0,897.0,312.0,68.0
1691280456_1,1691280456_1.jpg,1691280456_1.pts,300W,train,312.0,1051.0,1051.0,312.0,68.0
1691766_1,1691766_1.jpg,1691766_1.pts,300W,train,1.0,578.0,429.0,150.0,68.0
169346774_1,169346774_1.jpg,169346774_1.pts,300W,train,-98.0,795.0,640.0,55.0,68.0
169346774_2,169346774_2.jpg,169346774_2.pts,300W,train,312.0,1051.0,1051.0,312.0,68.0
169598954_1,169598954_1.jpg,169598954_1.pts,300W,train,128.0,831.0,1015.0,-56.0,68.0
1698375922_1,1698375922_1.jpg,1698375922_1.pts,300W,train,435.0,2076.0,1969.0,542.0,68.0
1700687106_1,1700687106_1.jpg,1700687106_1.pts,300W,train,216.0,833.0,833.0,217.0,68.0
170508172_1,170508172_1.jpg,170508172_1.pts,300W,train,-138.0,2531.0,2070.0,321.0,68.0
170803072_1,170803072_1.jpg,170803072_1.pts,300W,train,312.0,1000.0,1051.0,261.0,68.0
170817766_1,170817766_1.jpg,170817766_1.pts,300W,train,744.0,578.0,1172.0,150.0,68.0
170817766_2,170817766_2.jpg,170817766_2.pts,300W,train,25.0,555.0,381.0,199.0,68.0
171198578_1,171198578_1.jpg,171198578_1.pts,300W,train,260.0,640.0,999.0,-98.0,68.0
171198578_2,171198578_2.jpg,171198578_2.pts,300W,train,45.0,747.0,661.0,131.0,68.0
171907511_2,171907511_2.jpg,171907511_2.pts,300W,train,216.0,705.0,833.0,88.0,68.0
17192052_1,17192052_1.jpg,17192052_1.pts,300W,train,312.0,897.0,1051.0,158.0,68.0
172183000_1,172183000_1.jpg,172183000_1.pts,300W,train,363.0,1907.0,1640.0,629.0,68.0
172972325_1,172972325_1.jpg,172972325_1.pts,300W,train,363.0,1103.0,1102.0,363.0,68.0
173153701_2,173153701_2.jpg,173153701_2.pts,300W,train,90.0,667.0,518.0,239.0,68.0
173153769_1,173153769_1.jpg,173153769_1.pts,300W,train,215.0,658.0,729.0,144.0,68.0
173153923_2,173153923_2.jpg,173153923_2.pts,300W,train,124.0,481.0,480.0,125.0,68.0
17349955_1,17349955_1.jpg,17349955_1.pts,300W,train,287.0,765.0,801.0,251.0,68.0
173744986_1,173744986_1.jpg,173744986_1.pts,300W,train,2.0,747.0,619.0,131.0,68.0
173744986_2,173744986_2.jpg,173744986_2.pts,300W,train,174.0,790.0,790.0,174.0,68.0
173808384_1,173808384_1.jpg,173808384_1.pts,300W,train,251.0,730.0,765.0,216.0,68.0
173808384_2,173808384_2.jpg,173808384_2.pts,300W,train,238.0,638.0,667.0,209.0,68.0
17464842_1,17464842_1.jpg,17464842_1.pts,300W,train,648.0,1543.0,2182.0,10.0,68.0
174692320_1,174692320_1.jpg,174692320_1.pts,300W,train,987.0,619.0,1603.0,3.0,68.0
1752922795_1,1752922795_1.jpg,1752922795_1.pts,300W,train,154.0,1145.0,1218.0,80.0,68.0
1753022691_1,1753022691_1.jpg,1753022691_1.pts,300W,train,158.0,949.0,897.0,209.0,68.0
1753768714_1,1753768714_1.jpg,1753768714_1.pts,300W,train,-67.0,1293.0,997.0,228.0,68.0
1753941007_1,1753941007_1.jpg,1753941007_1.pts,300W,train,174.0,747.0,790.0,131.0,68.0
175991309_2,175991309_2.jpg,175991309_2.pts,300W,train,251.0,765.0,765.0,251.0,68.0
178046512_1,178046512_1.jpg,178046512_1.pts,300W,train,15.0,2837.0,2223.0,629.0,68.0
178428696_1,178428696_1.jpg,178428696_1.pts,300W,train,251.0,730.0,765.0,216.0,68.0
1784763527_1,1784763527_1.jpg,1784763527_1.pts,300W,train,312.0,1077.0,1200.0,190.0,68.0
179820698_1,179820698_1.jpg,179820698_1.pts,300W,train,140.0,2236.0,1980.0,396.0,68.0
1799534916_1,1799534916_1.jpg,1799534916_1.pts,300W,train,-312.0,1145.0,872.0,80.0,68.0
1800576628_1,1800576628_1.jpg,1800576628_1.pts,300W,train,128.0,1139.0,1015.0,251.0,68.0
1801024299_2,1801024299_2.jpg,1801024299_2.pts,300W,train,363.0,1103.0,1102.0,363.0,68.0
1801024299_3,1801024299_3.jpg,1801024299_3.pts,300W,train,209.0,949.0,948.0,209.0,68.0
180986261_1,180986261_1.jpg,180986261_1.pts,300W,train,106.0,743.0,845.0,4.0,68.0
1809894544_2,1809894544_2.jpg,1809894544_2.pts,300W,train,259.0,833.0,875.0,217.0,68.0
1812732159_1,1812732159_1.jpg,1812732159_1.pts,300W,train,-39.0,790.0,576.0,174.0,68.0
1814664578_1,1814664578_1.jpg,1814664578_1.pts,300W,train,802.0,550.0,1008.0,344.0,68.0
1814664578_2,1814664578_2.jpg,1814664578_2.pts,300W,train,200.0,507.0,406.0,301.0,68.0
181707205_1,181707205_1.jpg,181707205_1.pts,300W,train,1089.0,2837.0,3297.0,629.0,68.0
181839385_1,181839385_1.jpg,181839385_1.pts,300W,train,-96.0,1437.0,1436.0,-95.0,68.0
182573594_1,182573594_1.jpg,182573594_1.pts,300W,train,131.0,790.0,747.0,174.0,68.0
182804431_1,182804431_1.jpg,182804431_1.pts,300W,train,259.0,533.0,875.0,-82.0,68.0
183204955_1,183204955_1.jpg,183204955_1.pts,300W,train,1.0,658.0,515.0,144.0,68.0
1843394852_1,1843394852_1.jpg,1843394852_1.pts,300W,train,209.0,578.0,637.0,150.0,68.0
1844911065_1,1844911065_1.jpg,1844911065_1.pts,300W,train,238.0,638.0,667.0,209.0,68.0
1844926255_1,1844926255_1.jpg,1844926255_1.pts,300W,train,251.0,730.0,765.0,216.0,68.0
1844930191_1,1844930191_1.jpg,1844930191_1.pts,300W,train,251.0,694.0,765.0,180.0,68.0
1845765682_1,1845765682_1.jpg,1845765682_1.pts,300W,train,216.0,876.0,833.0,260.0,68.0
18467619_1,18467619_1.jpg,18467619_1.pts,300W,train,185.0,1108.0,1463.0,-168.0,68.0
18467629_1,18467629_1.jpg,18467629_1.pts,300W,train,154.0,923.0,1218.0,-140.0,68.0
18489332_1,18489332_1.jpg,18489332_1.pts,300W,train,94.0,207.0,267.0,35.0,68.0
18489332_2,18489332_2.jpg,18489332_2.pts,300W,train,106.0,518.0,279.0,345.0,68.0
18489332_4,18489332_4.jpg,18489332_4.pts,300W,train,727.0,829.0,900.0,656.0,68.0
18489332_7,18489332_7.jpg,18489332_7.pts,300W,train,727.0,554.0,900.0,381.0,68.0
185377791_1,185377791_1.jpg,185377791_1.pts,300W,train,-56.0,1139.0,830.0,251.0,68.0
185577937_1,185577937_1.jpg,185577937_1.pts,300W,train,436.0,1262.0,1323.0,375.0,68.0
1860419055_1,1860419055_1.jpg,1860419055_1.pts,300W,train,169.0,2377.0,2377.0,169.0,68.0
1861774022_1,1861774022_1.jpg,1861774022_1.pts,300W,train,260.0,949.0,999.0,209.0,68.0
1861796452_1,1861796452_1.jpg,1861796452_1.pts,300W,train,189.0,1139.0,1077.0,251.0,68.0
186403955_1,186403955_1.jpg,186403955_1.pts,300W,train,376.0,1367.0,1440.0,302.0,68.0
1868687324_1,1868687324_1.jpg,1868687324_1.pts,300W,train,259.0,833.0,875.0,217.0,68.0
1878818683_1,1878818683_1.jpg,1878818683_1.pts,300W,train,216.0,790.0,833.0,174.0,68.0
188293705_1,188293705_1.jpg,188293705_1.pts,300W,train,363.0,1051.0,1102.0,312.0,68.0
1887411993_1,1887411993_1.jpg,1887411993_1.pts,300W,train,-47.0,1000.0,691.0,261.0,68.0
190546275_1,190546275_1.jpg,190546275_1.pts,300W,train,216.0,576.0,833.0,-39.0,68.0
190620212_1,190620212_1.jpg,190620212_1.pts,300W,train,180.0,694.0,694.0,180.0,68.0
1908146310_1,1908146310_1.jpg,1908146310_1.pts,300W,train,1.0,516.0,515.0,2.0,68.0
1909003307_1,1909003307_1.jpg,1909003307_1.pts,300W,train,260.0,897.0,999.0,158.0,68.0
191895648_1,191895648_1.jpg,191895648_1.pts,300W,train,88.0,576.0,704.0,-39.0,68.0
192804444_1,192804444_1.jpg,192804444_1.pts,300W,train,154.0,923.0,1218.0,-140.0,68.0
193929298_1,193929298_1.jpg,193929298_1.pts,300W,train,329.0,2395.0,1862.0,862.0,68.0
194136419_1,194136419_1.jpg,194136419_1.pts,300W,train,-217.0,1000.0,605.0,261.0,68.0
194574878_1,194574878_1.jpg,194574878_1.pts,300W,train,268.0,2364.0,2108.0,524.0,68.0
194833666_1,194833666_1.jpg,194833666_1.pts,300W,train,180.0,694.0,694.0,180.0,68.0
1954949800_1,1954949800_1.jpg,1954949800_1.pts,300W,train,374.0,1201.0,1262.0,313.0,68.0
196066281_1,196066281_1.jpg,196066281_1.pts,300W,train,158.0,949.0,897.0,209.0,68.0
1961032923_1,1961032923_1.jpg,1961032923_1.pts,300W,train,19.0,2668.0,2668.0,19.0,68.0
1962410129_1,1962410129_1.jpg,1962410129_1.pts,300W,train,-198.0,4528.0,2982.0,1348.0,68.0
1962577879_1,1962577879_1.jpg,1962577879_1.pts,300W,train,180.0,694.0,694.0,180.0,68.0
1982207444_1,1982207444_1.jpg,1982207444_1.pts,300W,train,259.0,876.0,875.0,260.0,68.0
1987283210_1,1987283210_1.jpg,1987283210_1.pts,300W,train,-39.0,790.0,576.0,174.0,68.0
1987287630_1,1987287630_1.jpg,1987287630_1.pts,300W,train,-39.0,790.0,576.0,174.0,68.0
199718034_1,199718034_1.jpg,199718034_1.pts,300W,train,-39.0,790.0,576.0,174.0,68.0
199759840_1,199759840_1.jpg,199759840_1.pts,300W,train,268.0,359.0,565.0,62.0,68.0
2005566839_2,2005566839_2.jpg,2005566839_2.pts,300W,train,259.0,833.0,875.0,217.0,68.0
2005566839_3,2005566839_3.jpg,2005566839_3.pts,300W,train,144.0,658.0,658.0,144.0,68.0
2008481784_1,2008481784_1.jpg,2008481784_1.pts,300W,train,-39.0,533.0,576.0,-82.0,68.0
2010631499_1,2010631499_1.jpg,2010631499_1.pts,300W,train,216.0,705.0,833.0,88.0,68.0
201752783_1,201752783_1.jpg,201752783_1.pts,300W,train,45.0,747.0,661.0,131.0,68.0
2024017324_1,2024017324_1.jpg,2024017324_1.pts,300W,train,542.0,1756.0,2075.0,223.0,68.0
202516196_1,202516196_1.jpg,202516196_1.pts,300W,train,174.0,790.0,790.0,174.0,68.0
20301003_1,20301003_1.jpg,20301003_1.pts,300W,train,435.0,1256.0,1969.0,-447.0,68.0
2030224419_1,2030224419_1.jpg,2030224419_1.pts,300W,train,-80.0,1197.0,1197.0,-80.0,68.0
20315024_1,20315024_1.jpg,20315024_1.pts,300W,train,312.0,1051.0,1051.0,312.0,68.0
20315024_2,20315024_2.jpg,20315024_2.pts,300W,train,209.0,949.0,948.0,209.0,68.0
2036310656_1,2036310656_1.jpg,2036310656_1.pts,300W,train,66.0,769.0,954.0,-117.0,68.0
2038888040_1,2038888040_1.jpg,2038888040_1.pts,300W,train,-243.0,2109.0,1597.0,267.0,68.0
2041377546_1,2041377546_1.jpg,2041377546_1.pts,300W,train,-56.0,954.0,830.0,66.0,68.0
2043831280_1,2043831280_1.jpg,2043831280_1.pts,300W,train,392.0,566.0,689.0,269.0,68.0
2043831280_2,2043831280_2.jpg,2043831280_2.pts,300W,train,1672.0,1082.0,1969.0,785.0,68.0
2044659361_1,2044659361_1.jpg,2044659361_1.pts,300W,train,-373.0,1047.0,1046.0,-373.0,68.0
2044777702_1,2044777702_1.jpg,2044777702_1.pts,300W,train,260.0,1000.0,999.0,261.0,68.0
2044777702_2,2044777702_2.jpg,2044777702_2.pts,300W,train,216.0,833.0,833.0,217.0,68.0
2045370744_1,2045370744_1.jpg,2045370744_1.pts,300W,train,524.0,1515.0,1588.0,450.0,68.0
2045370744_3,2045370744_3.jpg,2045370744_3.pts,300W,train,629.0,1641.0,1907.0,363.0,68.0
2047351146_1,2047351146_1.jpg,2047351146_1.pts,300W,train,180.0,623.0,694.0,109.0,68.0
2048930268_1,2048930268_1.jpg,2048930268_1.pts,300W,train,474.0,2684.0,2684.0,476.0,68.0
2054916149_1,2054916149_1.jpg,2054916149_1.pts,300W,train,-169.0,1641.0,1108.0,363.0,68.0
2056280349_1,2056280349_1.jpg,2056280349_1.pts,300W,train,215.0,730.0,729.0,216.0,68.0
2056886445_1,2056886445_1.jpg,2056886445_1.pts,300W,train,312.0,743.0,1051.0,4.0,68.0
2057113858_1,2057113858_1.jpg,2057113858_1.pts,300W,train,259.0,705.0,875.0,88.0,68.0
2057777633_1,2057777633_1.jpg,2057777633_1.pts,300W,train,-243.0,2109.0,1597.0,267.0,68.0
2057899604_1,2057899604_1.jpg,2057899604_1.pts,300W,train,145.0,421.0,441.0,124.0,68.0
205848147_1,205848147_1.jpg,205848147_1.pts,300W,train,268.0,1597.0,2108.0,-243.0,68.0
2058725932_1,2058725932_1.jpg,2058725932_1.pts,300W,train,571.0,2300.0,3220.0,-348.0,68.0
2060241469_1,2060241469_1.jpg,2060241469_1.pts,300W,train,149.0,778.0,505.0,422.0,68.0
2061605575_1,2061605575_1.jpg,2061605575_1.pts,300W,train,259.0,833.0,875.0,217.0,68.0
2062420464_1,2062420464_1.jpg,2062420464_1.pts,300W,train,312.0,743.0,1051.0,4.0,68.0
206273130_1,206273130_1.jpg,206273130_1.pts,300W,train,37.0,587.0,551.0,73.0,68.0
206283602_2,206283602_2.jpg,206283602_2.pts,300W,train,363.0,1051.0,1102.0,312.0,68.0
206413799_1,206413799_1.jpg,206413799_1.pts,300W,train,322.0,694.0,836.0,180.0,68.0
206448817_1,206448817_1.jpg,206448817_1.pts,300W,train,216.0,662.0,833.0,46.0,68.0
2064537523_1,2064537523_1.jpg,2064537523_1.pts,300W,train,140.0,1853.0,1980.0,13.0,68.0
2064711146_1,2064711146_1.jpg,2064711146_1.pts,300W,train,-39.0,619.0,576.0,3.0,68.0
2065218949_1,2065218949_1.jpg,2065218949_1.pts,300W,train,66.0,1077.0,954.0,190.0,68.0
2065219235_1,2065219235_1.jpg,2065219235_1.pts,300W,train,4.0,1139.0,892.0,251.0,68.0
2066231667_1,2066231667_1.jpg,2066231667_1.pts,300W,train,-28.0,578.0,399.0,150.0,68.0
2066420581_1,2066420581_1.jpg,2066420581_1.pts,300W,train,259.0,876.0,875.0,260.0,68.0
2067453390_1,2067453390_1.jpg,2067453390_1.pts,300W,train,1.0,658.0,515.0,144.0,68.0
206905865_1,206905865_1.jpg,206905865_1.pts,300W,train,228.0,997.0,1292.0,-66.0,68.0
206906451_1,206906451_1.jpg,206906451_1.pts,300W,train,11.0,1597.0,1853.0,-243.0,68.0
206907073_1,206907073_1.jpg,206907073_1.pts,300W,train,302.0,1219.0,1366.0,154.0,68.0
206907279_1,206907279_1.jpg,206907279_1.pts,300W,train,154.0,1145.0,1218.0,80.0,68.0
2070105355_1,2070105355_1.jpg,2070105355_1.pts,300W,train,260.0,1000.0,999.0,261.0,68.0
2070105355_2,2070105355_2.jpg,2070105355_2.pts,300W,train,302.0,876.0,918.0,260.0,68.0
2070105355_3,2070105355_3.jpg,2070105355_3.pts,300W,train,260.0,949.0,999.0,209.0,68.0
2070105355_4,2070105355_4.jpg,2070105355_4.pts,300W,train,363.0,949.0,1102.0,209.0,68.0
2070105355_5,2070105355_5.jpg,2070105355_5.pts,300W,train,260.0,949.0,999.0,209.0,68.0
2070484849_1,2070484849_1.jpg,2070484849_1.pts,300W,train,180.0,551.0,694.0,37.0,68.0
2071191303_1,2071191303_1.jpg,2071191303_1.pts,300W,train,-47.0,897.0,691.0,158.0,68.0
2071191303_2,2071191303_2.jpg,2071191303_2.pts,300W,train,260.0,846.0,999.0,107.0,68.0
2072336994_1,2072336994_1.jpg,2072336994_1.pts,300W,train,-33.0,516.0,480.0,2.0,68.0
2073353251_1,2073353251_1.jpg,2073353251_1.pts,300W,train,209.0,519.0,637.0,90.0,68.0
2076194857_1,2076194857_1.jpg,2076194857_1.pts,300W,train,259.0,747.0,875.0,131.0,68.0
2076592686_1,2076592686_1.jpg,2076592686_1.pts,300W,train,934.0,2224.0,3144.0,16.0,68.0
2076592686_2,2076592686_2.jpg,2076592686_2.pts,300W,train,11.0,1981.0,1853.0,141.0,68.0
2076592686_3,2076592686_3.jpg,2076592686_3.pts,300W,train,648.0,2182.0,2182.0,649.0,68.0
2078249976_1,2078249976_1.jpg,2078249976_1.pts,300W,train,158.0,795.0,897.0,55.0,68.0
2078419146_1,2078419146_1.jpg,2078419146_1.pts,300W,train,302.0,705.0,918.0,88.0,68.0
2081778308_1,2081778308_1.jpg,2081778308_1.pts,300W,train,80.0,1367.0,1145.0,302.0,68.0
2082267415_2,2082267415_2.jpg,2082267415_2.pts,300W,train,312.0,1201.0,1200.0,313.0,68.0
2082267415_3,2082267415_3.jpg,2082267415_3.pts,300W,train,312.0,1201.0,1200.0,313.0,68.0
2082655557_2,2082655557_2.jpg,2082655557_2.pts,300W,train,238.0,548.0,667.0,120.0,68.0
2083040467_1,2083040467_1.jpg,2083040467_1.pts,300W,train,88.0,747.0,704.0,131.0,68.0
2083053412_1,2083053412_1.jpg,2083053412_1.pts,300W,train,451.0,1375.0,1729.0,97.0,68.0
2083979194_1,2083979194_1.jpg,2083979194_1.pts,300W,train,629.0,1730.0,1907.0,452.0,68.0
2084520102_1,2084520102_1.jpg,2084520102_1.pts,300W,train,131.0,504.0,747.0,-180.0,68.0
2085165542_1,2085165542_1.jpg,2085165542_1.pts,300W,train,-39.0,619.0,576.0,3.0,68.0
2086429604_1,2086429604_1.jpg,2086429604_1.pts,300W,train,312.0,949.0,1051.0,209.0,68.0
2086996835_1,2086996835_1.jpg,2086996835_1.pts,300W,train,1324.0,729.0,1572.0,481.0,68.0
2086996835_2,2086996835_2.jpg,2086996835_2.pts,300W,train,644.0,765.0,850.0,559.0,68.0
2086996835_3,2086996835_3.jpg,2086996835_3.pts,300W,train,808.0,815.0,1056.0,567.0,68.0
2086996835_4,2086996835_4.jpg,2086996835_4.pts,300W,train,458.0,865.0,664.0,659.0,68.0
2086996835_5,2086996835_5.jpg,2086996835_5.pts,300W,train,292.0,867.0,540.0,619.0,68.0
2086996835_6,2086996835_6.jpg,2086996835_6.pts,300W,train,980.0,764.0,1228.0,516.0,68.0
208796082_1,208796082_1.jpg,208796082_1.pts,300W,train,154.0,1293.0,1218.0,228.0,68.0
2088010176_2,2088010176_2.jpg,2088010176_2.pts,300W,train,174.0,747.0,790.0,131.0,68.0
2088010176_3,2088010176_3.jpg,2088010176_3.pts,300W,train,287.0,623.0,801.0,109.0,68.0
2088941067_1,2088941067_1.jpg,2088941067_1.pts,300W,train,287.0,658.0,801.0,144.0,68.0
2091094311_1,2091094311_1.jpg,2091094311_1.pts,300W,train,-502.0,4109.0,3313.0,293.0,68.0
2091167603_1,2091167603_1.jpg,2091167603_1.pts,300W,train,1.0,623.0,515.0,109.0,68.0
2091300387_1,2091300387_1.jpg,2091300387_1.pts,300W,train,238.0,578.0,667.0,150.0,68.0
2091477588_1,2091477588_1.jpg,2091477588_1.pts,300W,train,260.0,1051.0,999.0,312.0,68.0
2091682510_1,2091682510_1.jpg,2091682510_1.pts,300W,train,66.0,1139.0,954.0,251.0,68.0
2091918525_1,2091918525_1.jpg,2091918525_1.pts,300W,train,1.0,587.0,515.0,73.0,68.0
2091990193_1,2091990193_1.jpg,2091990193_1.pts,300W,train,312.0,954.0,1200.0,66.0,68.0
2092281650_1,2092281650_1.jpg,2092281650_1.pts,300W,train,45.0,833.0,661.0,217.0,68.0
2093465867_1,2093465867_1.jpg,2093465867_1.pts,300W,train,174.0,790.0,790.0,174.0,68.0
2093746851_1,2093746851_1.jpg,2093746851_1.pts,300W,train,302.0,1367.0,1366.0,302.0,68.0
2093747255_1,2093747255_1.jpg,2093747255_1.pts,300W,train,260.0,1000.0,999.0,261.0,68.0
2094505527_1,2094505527_1.jpg,2094505527_1.pts,300W,train,209.0,640.0,948.0,-98.0,68.0
2096196849_1,2096196849_1.jpg,2096196849_1.pts,300W,train,268.0,2109.0,2108.0,267.0,68.0
2096500784_1,2096500784_1.jpg,2096500784_1.pts,300W,train,329.0,1756.0,1862.0,223.0,68.0
2097991401_1,2097991401_1.jpg,2097991401_1.pts,300W,train,189.0,1077.0,1077.0,190.0,68.0
2097991401_3,2097991401_3.jpg,2097991401_3.pts,300W,train,174.0,919.0,790.0,302.0,68.0
209833308_1,209833308_1.jpg,209833308_1.pts,300W,train,154.0,1145.0,1218.0,80.0,68.0
2098713580_1,2098713580_1.jpg,2098713580_1.pts,300W,train,363.0,1103.0,1102.0,363.0,68.0
2098713580_2,2098713580_2.jpg,2098713580_2.pts,300W,train,312.0,897.0,1051.0,158.0,68.0
2099071245_1,2099071245_1.jpg,2099071245_1.pts,300W,train,-348.0,2668.0,2300.0,19.0,68.0
2099071761_1,2099071761_1.jpg,2099071761_1.pts,300W,train,-198.0,2761.0,2982.0,-418.0,68.0
2099073485_1,2099073485_1.jpg,2099073485_1.pts,300W,train,782.0,2224.0,2990.0,16.0,68.0
2099144186_1,2099144186_1.jpg,2099144186_1.pts,300W,train,37.0,587.0,551.0,73.0,68.0
2099639490_1,2099639490_1.jpg,2099639490_1.pts,300W,train,722.0,421.0,1019.0,124.0,68.0
2099639490_2,2099639490_2.jpg,2099639490_2.pts,300W,train,433.0,669.0,730.0,372.0,68.0
2100602343_1,2100602343_1.jpg,2100602343_1.pts,300W,train,629.0,1552.0,1907.0,274.0,68.0
